"";"IDCNTRY";"percentile";"dvar";"groupvar";"refgroup";"compgroup";"val";"val_se";"cval";"cval_se";"valdiff";"valdiff_se";"valdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"109";"Denmark";10;"ASRREA0";"ASBG01";"Girl";"Girl";463,95456;6,35039469236913;463,95456;6,35039469236913;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"110";"Denmark";10;"ASRREA0";"ASBG01";"Girl";"Boy";463,95456;6,35039469236913;452,414882;5,74641521065646;-11,539678;7,3632877784597;-1,56719095425793;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"111";"Denmark";10;"ASRREA0";"ASBG01";"Boy";"Girl";452,414882;5,74641521065646;463,95456;6,35039469236913;11,539678;7,3632877784597;1,56719095425793;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"112";"Denmark";10;"ASRREA0";"ASBG01";"Boy";"Boy";452,414882;5,74641521065646;452,414882;5,74641521065646;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"113";"Denmark";50;"ASRREA0";"ASBG01";"Girl";"Girl";561,042328;2,15526988778295;561,042328;2,15526988778295;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"114";"Denmark";50;"ASRREA0";"ASBG01";"Girl";"Boy";561,042328;2,15526988778295;545,411778;3,74180339535283;-15,63055;4,31623499864522;-3,62133896901029;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"115";"Denmark";50;"ASRREA0";"ASBG01";"Boy";"Girl";545,411778;3,74180339535283;561,042328;2,15526988778295;15,63055;4,31623499864522;3,62133896901029;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"116";"Denmark";50;"ASRREA0";"ASBG01";"Boy";"Boy";545,411778;3,74180339535283;545,411778;3,74180339535283;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"117";"Denmark";90;"ASRREA0";"ASBG01";"Girl";"Girl";635,35438;3,93140214320023;635,35438;3,93140214320023;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"118";"Denmark";90;"ASRREA0";"ASBG01";"Girl";"Boy";635,35438;3,93140214320023;621,878008;4,19105558155274;-13,476372;5,37540511921696;-2,50704304161602;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"119";"Denmark";90;"ASRREA0";"ASBG01";"Boy";"Girl";621,878008;4,19105558155274;635,35438;3,93140214320023;13,476372;5,37540511921696;2,50704304161602;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"120";"Denmark";90;"ASRREA0";"ASBG01";"Boy";"Boy";621,878008;4,19105558155274;621,878008;4,19105558155274;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"121";"Finland";10;"ASRREA0";"ASBG01";"Girl";"Girl";496,559856;4,80448695113285;496,559856;4,80448695113285;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"122";"Finland";10;"ASRREA0";"ASBG01";"Girl";"Boy";496,559856;4,80448695113285;468,639956;5,25391107529203;-27,9199;5,99430380303251;-4,65773856604922;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"123";"Finland";10;"ASRREA0";"ASBG01";"Boy";"Girl";468,639956;5,25391107529203;496,559856;4,80448695113285;27,9199;5,99430380303251;4,65773856604922;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"124";"Finland";10;"ASRREA0";"ASBG01";"Boy";"Boy";468,639956;5,25391107529203;468,639956;5,25391107529203;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"125";"Finland";50;"ASRREA0";"ASBG01";"Girl";"Girl";581,131032;2,93720253066654;581,131032;2,93720253066654;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"126";"Finland";50;"ASRREA0";"ASBG01";"Girl";"Boy";581,131032;2,93720253066654;560,318144;3,03682766590008;-20,812888;3,71821311193084;-5,5975511283139;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"127";"Finland";50;"ASRREA0";"ASBG01";"Boy";"Girl";560,318144;3,03682766590008;581,131032;2,93720253066654;20,812888;3,71821311193084;5,5975511283139;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"128";"Finland";50;"ASRREA0";"ASBG01";"Boy";"Boy";560,318144;3,03682766590008;560,318144;3,03682766590008;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"129";"Finland";90;"ASRREA0";"ASBG01";"Girl";"Girl";655,224096;3,61884578384002;655,224096;3,61884578384002;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"130";"Finland";90;"ASRREA0";"ASBG01";"Girl";"Boy";655,224096;3,61884578384002;637,594972;3,19488246709701;-17,629124;4,40262722119146;-4,00422818337754;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"131";"Finland";90;"ASRREA0";"ASBG01";"Boy";"Girl";637,594972;3,19488246709701;655,224096;3,61884578384002;17,629124;4,40262722119146;4,00422818337754;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"132";"Finland";90;"ASRREA0";"ASBG01";"Boy";"Boy";637,594972;3,19488246709701;637,594972;3,19488246709701;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"133";"France";10;"ASRREA0";"ASBG01";"Girl";"Girl";428,37538;6,73238579478253;428,37538;6,73238579478253;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"134";"France";10;"ASRREA0";"ASBG01";"Girl";"Boy";428,37538;6,73238579478253;414,53883;3,86646784507003;-13,83655;7,58711430177178;-1,82369072741778;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"135";"France";10;"ASRREA0";"ASBG01";"Boy";"Girl";414,53883;3,86646784507003;428,37538;6,73238579478253;13,83655;7,58711430177178;1,82369072741778;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"136";"France";10;"ASRREA0";"ASBG01";"Boy";"Boy";414,53883;3,86646784507003;414,53883;3,86646784507003;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"137";"France";50;"ASRREA0";"ASBG01";"Girl";"Girl";519,540012;3,8855873931948;519,540012;3,8855873931948;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"138";"France";50;"ASRREA0";"ASBG01";"Girl";"Boy";519,540012;3,8855873931948;512,851864;3,61225423696147;-6,68814800000002;4,65098306054802;-1,43800738745584;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"139";"France";50;"ASRREA0";"ASBG01";"Boy";"Girl";512,851864;3,61225423696147;519,540012;3,8855873931948;6,68814800000002;4,65098306054802;1,43800738745584;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"140";"France";50;"ASRREA0";"ASBG01";"Boy";"Boy";512,851864;3,61225423696147;512,851864;3,61225423696147;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"141";"France";90;"ASRREA0";"ASBG01";"Girl";"Girl";595,631898;5,44754370511279;595,631898;5,44754370511279;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"142";"France";90;"ASRREA0";"ASBG01";"Girl";"Boy";595,631898;5,44754370511279;595,24957;3,81524246540245;-0,38232800000003;5,86607828346025;-0,0651760821327641;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"143";"France";90;"ASRREA0";"ASBG01";"Boy";"Girl";595,24957;3,81524246540245;595,631898;5,44754370511279;0,38232800000003;5,86607828346025;0,0651760821327641;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"144";"France";90;"ASRREA0";"ASBG01";"Boy";"Boy";595,24957;3,81524246540245;595,24957;3,81524246540245;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"145";"Georgia";10;"ASRREA0";"ASBG01";"Girl";"Girl";399,175876;8,42446852376789;399,175876;8,42446852376789;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"146";"Georgia";10;"ASRREA0";"ASBG01";"Girl";"Boy";399,175876;8,42446852376789;371,003548;8,82172392998408;-28,172328;9,79508459799679;-2,87616995219843;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"147";"Georgia";10;"ASRREA0";"ASBG01";"Boy";"Girl";371,003548;8,82172392998408;399,175876;8,42446852376789;28,172328;9,79508459799679;2,87616995219843;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"148";"Georgia";10;"ASRREA0";"ASBG01";"Boy";"Boy";371,003548;8,82172392998408;371,003548;8,82172392998408;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"149";"Georgia";50;"ASRREA0";"ASBG01";"Girl";"Girl";505,25238;2,77636393648418;505,25238;2,77636393648418;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"150";"Georgia";50;"ASRREA0";"ASBG01";"Girl";"Boy";505,25238;2,77636393648418;484,850966;4,94328948877322;-20,401414;5,52222004333092;-3,69442250397798;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"151";"Georgia";50;"ASRREA0";"ASBG01";"Boy";"Girl";484,850966;4,94328948877322;505,25238;2,77636393648418;20,401414;5,52222004333092;3,69442250397798;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"152";"Georgia";50;"ASRREA0";"ASBG01";"Boy";"Boy";484,850966;4,94328948877322;484,850966;4,94328948877322;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"153";"Georgia";90;"ASRREA0";"ASBG01";"Girl";"Girl";588,854262;3,05628317159157;588,854262;3,05628317159157;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"154";"Georgia";90;"ASRREA0";"ASBG01";"Girl";"Boy";588,854262;3,05628317159157;577,26492;5,65006301042739;-11,589342;5,92966765756172;-1,95446737815413;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"155";"Georgia";90;"ASRREA0";"ASBG01";"Boy";"Girl";577,26492;5,65006301042739;588,854262;3,05628317159157;11,589342;5,92966765756172;1,95446737815413;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"156";"Georgia";90;"ASRREA0";"ASBG01";"Boy";"Boy";577,26492;5,65006301042739;577,26492;5,65006301042739;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"157";"Germany";10;"ASRREA0";"ASBG01";"Girl";"Girl";452,605146;6,19502268157238;452,605146;6,19502268157238;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"158";"Germany";10;"ASRREA0";"ASBG01";"Girl";"Boy";452,605146;6,19502268157238;435,039858;7,84525837259576;-17,565288;7,88289811925817;-2,22827794223136;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"159";"Germany";10;"ASRREA0";"ASBG01";"Boy";"Girl";435,039858;7,84525837259576;452,605146;6,19502268157238;17,565288;7,88289811925817;2,22827794223136;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"160";"Germany";10;"ASRREA0";"ASBG01";"Boy";"Boy";435,039858;7,84525837259576;435,039858;7,84525837259576;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"161";"Germany";50;"ASRREA0";"ASBG01";"Girl";"Girl";552,394078;4,24452426628287;552,394078;4,24452426628287;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"162";"Germany";50;"ASRREA0";"ASBG01";"Girl";"Boy";552,394078;4,24452426628287;543,287572;3,31467572669093;-9,10650600000001;4,30700336435047;-2,11434847610651;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"163";"Germany";50;"ASRREA0";"ASBG01";"Boy";"Girl";543,287572;3,31467572669093;552,394078;4,24452426628287;9,10650600000001;4,30700336435047;2,11434847610651;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"164";"Germany";50;"ASRREA0";"ASBG01";"Boy";"Boy";543,287572;3,31467572669093;543,287572;3,31467572669093;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"165";"Germany";90;"ASRREA0";"ASBG01";"Girl";"Girl";636,466158;3,77245236630413;636,466158;3,77245236630413;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"166";"Germany";90;"ASRREA0";"ASBG01";"Girl";"Boy";636,466158;3,77245236630413;626,973664;3,82010615400223;-9,49249399999997;4,76934957315727;-1,99031206549115;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"167";"Germany";90;"ASRREA0";"ASBG01";"Boy";"Girl";626,973664;3,82010615400223;636,466158;3,77245236630413;9,49249399999997;4,76934957315727;1,99031206549115;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"168";"Germany";90;"ASRREA0";"ASBG01";"Boy";"Boy";626,973664;3,82010615400223;626,973664;3,82010615400223;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"169";"Hong Kong, SAR";10;"ASRREA0";"ASBG01";"Girl";"Girl";496,098302;5,74418679891193;496,098302;5,74418679891193;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"170";"Hong Kong, SAR";10;"ASRREA0";"ASBG01";"Girl";"Boy";496,098302;5,74418679891193;481,177542;4,51120393678273;-14,92076;5,51464764475757;-2,70565971956236;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"171";"Hong Kong, SAR";10;"ASRREA0";"ASBG01";"Boy";"Girl";481,177542;4,51120393678273;496,098302;5,74418679891193;14,92076;5,51464764475757;2,70565971956236;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"172";"Hong Kong, SAR";10;"ASRREA0";"ASBG01";"Boy";"Boy";481,177542;4,51120393678273;481,177542;4,51120393678273;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"173";"Hong Kong, SAR";50;"ASRREA0";"ASBG01";"Girl";"Girl";576,792014;4,61847981813996;576,792014;4,61847981813996;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"174";"Hong Kong, SAR";50;"ASRREA0";"ASBG01";"Girl";"Boy";576,792014;4,61847981813996;569,995332;2,84193502617387;-6,79668199999999;4,34882350852091;-1,56287832483494;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"175";"Hong Kong, SAR";50;"ASRREA0";"ASBG01";"Boy";"Girl";569,995332;2,84193502617387;576,792014;4,61847981813996;6,79668199999999;4,34882350852091;1,56287832483494;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"176";"Hong Kong, SAR";50;"ASRREA0";"ASBG01";"Boy";"Boy";569,995332;2,84193502617387;569,995332;2,84193502617387;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"177";"Hong Kong, SAR";90;"ASRREA0";"ASBG01";"Girl";"Girl";648,152128;3,5570012486452;648,152128;3,5570012486452;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"178";"Hong Kong, SAR";90;"ASRREA0";"ASBG01";"Girl";"Boy";648,152128;3,5570012486452;642,556536;5,2202051660213;-5,59559199999999;5,64005022271105;-0,99211740659116;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"179";"Hong Kong, SAR";90;"ASRREA0";"ASBG01";"Boy";"Girl";642,556536;5,2202051660213;648,152128;3,5570012486452;5,59559199999999;5,64005022271105;0,99211740659116;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"180";"Hong Kong, SAR";90;"ASRREA0";"ASBG01";"Boy";"Boy";642,556536;5,2202051660213;642,556536;5,2202051660213;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"181";"Hungary";10;"ASRREA0";"ASBG01";"Girl";"Girl";462,786318;8,96904178004899;462,786318;8,96904178004899;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"182";"Hungary";10;"ASRREA0";"ASBG01";"Girl";"Boy";462,786318;8,96904178004899;443,702294;6,87933608388672;-19,084024;9,76645613985983;-1,95403775194488;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"183";"Hungary";10;"ASRREA0";"ASBG01";"Boy";"Girl";443,702294;6,87933608388672;462,786318;8,96904178004899;19,084024;9,76645613985983;1,95403775194488;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"184";"Hungary";10;"ASRREA0";"ASBG01";"Boy";"Boy";443,702294;6,87933608388672;443,702294;6,87933608388672;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"185";"Hungary";50;"ASRREA0";"ASBG01";"Girl";"Girl";564,328638;3,8580769941713;564,328638;3,8580769941713;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"186";"Hungary";50;"ASRREA0";"ASBG01";"Girl";"Boy";564,328638;3,8580769941713;555,821766;3,68266436484181;-8,506872;3,58311129032493;-2,37415790655739;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"187";"Hungary";50;"ASRREA0";"ASBG01";"Boy";"Girl";555,821766;3,68266436484181;564,328638;3,8580769941713;8,506872;3,58311129032493;2,37415790655739;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"188";"Hungary";50;"ASRREA0";"ASBG01";"Boy";"Boy";555,821766;3,68266436484181;555,821766;3,68266436484181;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"189";"Hungary";90;"ASRREA0";"ASBG01";"Girl";"Girl";652,9326;4,21028474745002;652,9326;4,21028474745002;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"190";"Hungary";90;"ASRREA0";"ASBG01";"Girl";"Boy";652,9326;4,21028474745002;636,467184;4,00552233445109;-16,465416;5,33571746504598;-3,08588603273396;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"191";"Hungary";90;"ASRREA0";"ASBG01";"Boy";"Girl";636,467184;4,00552233445109;652,9326;4,21028474745002;16,465416;5,33571746504598;3,08588603273396;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"192";"Hungary";90;"ASRREA0";"ASBG01";"Boy";"Boy";636,467184;4,00552233445109;636,467184;4,00552233445109;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"193";"Iran, Islamic Republic of";10;"ASRREA0";"ASBG01";"Girl";"Girl";330,494756;16,0399759784099;330,494756;16,0399759784099;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"194";"Iran, Islamic Republic of";10;"ASRREA0";"ASBG01";"Girl";"Boy";330,494756;16,0399759784099;260,04845;13,4583807668341;-70,446306;19,3464549975244;-3,64130307123525;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"195";"Iran, Islamic Republic of";10;"ASRREA0";"ASBG01";"Boy";"Girl";260,04845;13,4583807668341;330,494756;16,0399759784099;70,446306;19,3464549975244;3,64130307123525;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"196";"Iran, Islamic Republic of";10;"ASRREA0";"ASBG01";"Boy";"Boy";260,04845;13,4583807668341;260,04845;13,4583807668341;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"197";"Iran, Islamic Republic of";50;"ASRREA0";"ASBG01";"Girl";"Girl";467,523634;4,0087047083885;467,523634;4,0087047083885;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"198";"Iran, Islamic Republic of";50;"ASRREA0";"ASBG01";"Girl";"Boy";467,523634;4,0087047083885;421,613202;7,60601573978019;-45,910432;8,88092957368789;-5,16955253603427;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"199";"Iran, Islamic Republic of";50;"ASRREA0";"ASBG01";"Boy";"Girl";421,613202;7,60601573978019;467,523634;4,0087047083885;45,910432;8,88092957368789;5,16955253603427;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"200";"Iran, Islamic Republic of";50;"ASRREA0";"ASBG01";"Boy";"Boy";421,613202;7,60601573978019;421,613202;7,60601573978019;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"201";"Iran, Islamic Republic of";90;"ASRREA0";"ASBG01";"Girl";"Girl";557,55951;3,92275896221907;557,55951;3,92275896221907;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"202";"Iran, Islamic Republic of";90;"ASRREA0";"ASBG01";"Girl";"Boy";557,55951;3,92275896221907;543,575508;6,59947555980888;-13,984002;8,06295403309759;-1,73435219183901;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"203";"Iran, Islamic Republic of";90;"ASRREA0";"ASBG01";"Boy";"Girl";543,575508;6,59947555980888;557,55951;3,92275896221907;13,984002;8,06295403309759;1,73435219183901;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"204";"Iran, Islamic Republic of";90;"ASRREA0";"ASBG01";"Boy";"Boy";543,575508;6,59947555980888;543,575508;6,59947555980888;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"205";"Ireland";10;"ASRREA0";"ASBG01";"Girl";"Girl";477,706296;6,36693104340906;477,706296;6,36693104340906;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"206";"Ireland";10;"ASRREA0";"ASBG01";"Girl";"Boy";477,706296;6,36693104340906;468,105218;7,37199235319286;-9,60107800000002;8,79537427998398;-1,09160539328606;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"207";"Ireland";10;"ASRREA0";"ASBG01";"Boy";"Girl";468,105218;7,37199235319286;477,706296;6,36693104340906;9,60107800000002;8,79537427998398;1,09160539328606;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"208";"Ireland";10;"ASRREA0";"ASBG01";"Boy";"Boy";468,105218;7,37199235319286;468,105218;7,37199235319286;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"209";"Ireland";50;"ASRREA0";"ASBG01";"Girl";"Girl";579,415612;3,07870883744043;579,415612;3,07870883744043;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"210";"Ireland";50;"ASRREA0";"ASBG01";"Girl";"Boy";579,415612;3,07870883744043;565,583514;4,37709943429736;-13,832098;4,63654369587559;-2,98327782660698;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"211";"Ireland";50;"ASRREA0";"ASBG01";"Boy";"Girl";565,583514;4,37709943429736;579,415612;3,07870883744043;13,832098;4,63654369587559;2,98327782660698;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"212";"Ireland";50;"ASRREA0";"ASBG01";"Boy";"Boy";565,583514;4,37709943429736;565,583514;4,37709943429736;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"213";"Ireland";90;"ASRREA0";"ASBG01";"Girl";"Girl";660,49317;4,35899554587413;660,49317;4,35899554587413;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"214";"Ireland";90;"ASRREA0";"ASBG01";"Girl";"Boy";660,49317;4,35899554587413;650,16936;4,24810752226803;-10,32381;6,33835444003411;-1,62878395294418;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"215";"Ireland";90;"ASRREA0";"ASBG01";"Boy";"Girl";650,16936;4,24810752226803;660,49317;4,35899554587413;10,32381;6,33835444003411;1,62878395294418;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"216";"Ireland";90;"ASRREA0";"ASBG01";"Boy";"Boy";650,16936;4,24810752226803;650,16936;4,24810752226803;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"217";"Israel";10;"ASRREA0";"ASBG01";"Girl";"Girl";422,687906;7,93541232954004;422,687906;7,93541232954004;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"218";"Israel";10;"ASRREA0";"ASBG01";"Girl";"Boy";422,687906;7,93541232954004;392,201894;7,837286258846;-30,486012;10,0293356371828;-3,03968409302965;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"219";"Israel";10;"ASRREA0";"ASBG01";"Boy";"Girl";392,201894;7,837286258846;422,687906;7,93541232954004;30,486012;10,0293356371828;3,03968409302965;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
"220";"Israel";10;"ASRREA0";"ASBG01";"Boy";"Boy";392,201894;7,837286258846;392,201894;7,837286258846;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h14m";150;5;"NONE"
